date_start,date_stop,account_id,account_name,campaign_id,campaign_name,adset_id,adset_name,ad_id,ad_name,spend,impressions,reach,clicks,ctr,cpc,cpm,follows,cost_per_follow,actions_raw,cost_per_action_type_raw,age,gender,action__link_click,action__onsite_conversion.messaging_conversation_started_7d,action__onsite_conversion.messaging_first_reply,action__onsite_conversion.post_net_like,action__onsite_conversion.post_net_save,action__onsite_conversion.post_save,action__onsite_conversion.post_unlike,action__onsite_conversion.total_messaging_connection,action__page_engagement,action__post,action__post_engagement,action__post_interaction_gross,action__post_reaction,action__video_view,cost_per_action__link_click,cost_per_action__onsite_conversion.messaging_conversation_started_7d,cost_per_action__onsite_conversion.messaging_first_reply,cost_per_action__onsite_conversion.total_messaging_connection,cost_per_action__page_engagement,cost_per_action__post_engagement,cost_per_action__post_interaction_gross,cost_per_action__video_view
2026-03-08,2026-03-08,1379452680603809,TSSAds,6953786714157,2,6953786714957,Test - New Traffic Ad set with recommended settings,6953786714557,1,0.04,5,5,1,20,0.04,8,0,,"[{""action_type"":""link_click"",""value"":""1""},{""action_type"":""page_engagement"",""value"":""5""},{""action_type"":""post_engagement"",""value"":""5""},{""action_type"":""video_view"",""value"":""4""}]","[{""action_type"":""video_view"",""value"":""0.01""},{""action_type"":""link_click"",""value"":""0.04""},{""action_type"":""post_engagement"",""value"":""0.008""},{""action_type"":""page_engagement"",""value"":""0.008""}]",55-64,female,1.0,,,,,,,,5.0,,5.0,,,4.0,0.04,,,,0.008,0.008,,0.01
2026-03-08,2026-03-08,1379452680603809,TSSAds,6953786714157,2,6953786714957,Test - New Traffic Ad set with recommended settings,6953786714557,1,0.01,2,2,0,0,,5,0,,"[{""action_type"":""page_engagement"",""value"":""3""},{""action_type"":""post_engagement"",""value"":""3""},{""action_type"":""post_interaction_gross"",""value"":""1""},{""action_type"":""post"",""value"":""1""},{""action_type"":""video_view"",""value"":""2""}]","[{""action_type"":""video_view"",""value"":""0.005""},{""action_type"":""post_interaction_gross"",""value"":""0.01""},{""action_type"":""post_engagement"",""value"":""0.003333""},{""action_type"":""page_engagement"",""value"":""0.003333""}]",55-64,male,,,,,,,,,3.0,1.0,3.0,1.0,,2.0,,,,,0.003333,0.003333,0.01,0.005
2026-03-08,2026-03-08,1379452680603809,TSSAds,6953786714157,2,6953786714957,Test - New Traffic Ad set with recommended settings,6953786714557,1,0,1,1,0,0,,0,0,,"[{""action_type"":""page_engagement"",""value"":""1""},{""action_type"":""post_engagement"",""value"":""1""},{""action_type"":""video_view"",""value"":""1""}]","[{""action_type"":""video_view"",""value"":""0""},{""action_type"":""post_engagement"",""value"":""0""},{""action_type"":""page_engagement"",""value"":""0""}]",65+,female,,,,,,,,,1.0,,1.0,,,1.0,,,,,0.0,0.0,,0.0
2026-03-08,2026-03-08,1379452680603809,TSSAds,6953786714157,2,6953786714957,Test - New Traffic Ad set with recommended settings,6953786714557,1,0,1,1,0,0,,0,0,,[],[],65+,male,,,,,,,,,,,,,,,,,,,,,,
2026-03-09,2026-03-09,1379452680603809,TSSAds,6951024653957,1,6951024653757,New Traffic Ad set with recommended settings,6951024654157,1,0.41,71,71,6,8.450704,0.068333,5.774648,0,,"[{""action_type"":""link_click"",""value"":""6""},{""action_type"":""page_engagement"",""value"":""25""},{""action_type"":""post_engagement"",""value"":""25""},{""action_type"":""video_view"",""value"":""19""}]","[{""action_type"":""video_view"",""value"":""0.021579""},{""action_type"":""link_click"",""value"":""0.068333""},{""action_type"":""post_engagement"",""value"":""0.0164""},{""action_type"":""page_engagement"",""value"":""0.0164""}]",18-24,female,6.0,,,,,,,,25.0,,25.0,,,19.0,0.068333,,,,0.0164,0.0164,,0.021579
2026-03-09,2026-03-09,1379452680603809,TSSAds,6951024653957,1,6951024653757,New Traffic Ad set with recommended settings,6951024654157,1,0.21,47,47,2,4.255319,0.105,4.468085,0,,"[{""action_type"":""link_click"",""value"":""2""},{""action_type"":""page_engagement"",""value"":""20""},{""action_type"":""post_engagement"",""value"":""20""},{""action_type"":""video_view"",""value"":""18""}]","[{""action_type"":""video_view"",""value"":""0.011667""},{""action_type"":""link_click"",""value"":""0.105""},{""action_type"":""post_engagement"",""value"":""0.0105""},{""action_type"":""page_engagement"",""value"":""0.0105""}]",18-24,male,2.0,,,,,,,,20.0,,20.0,,,18.0,0.105,,,,0.0105,0.0105,,0.011667
2026-03-09,2026-03-09,1379452680603809,TSSAds,6951024653957,1,6951024653757,New Traffic Ad set with recommended settings,6951024654157,1,0,3,3,0,0,,0,0,,[],[],18-24,unknown,,,,,,,,,,,,,,,,,,,,,,
2026-03-09,2026-03-09,1379452680603809,TSSAds,6951024653957,1,6951024653757,New Traffic Ad set with recommended settings,6951024654157,1,1.13,206,204,5,2.427184,0.226,5.485437,0,,"[{""action_type"":""link_click"",""value"":""5""},{""action_type"":""page_engagement"",""value"":""58""},{""action_type"":""post_engagement"",""value"":""58""},{""action_type"":""post_interaction_gross"",""value"":""3""},{""action_type"":""post"",""value"":""1""},{""action_type"":""onsite_conversion.post_net_like"",""value"":""2""},{""action_type"":""video_view"",""value"":""50""},{""action_type"":""post_reaction"",""value"":""2""}]","[{""action_type"":""video_view"",""value"":""0.0226""},{""action_type"":""link_click"",""value"":""0.226""},{""action_type"":""post_interaction_gross"",""value"":""0.376667""},{""action_type"":""post_engagement"",""value"":""0.019483""},{""action_type"":""page_engagement"",""value"":""0.019483""}]",25-34,female,5.0,,,2.0,,,,,58.0,1.0,58.0,3.0,2.0,50.0,0.226,,,,0.019483,0.019483,0.376667,0.0226
2026-03-09,2026-03-09,1379452680603809,TSSAds,6951024653957,1,6951024653757,New Traffic Ad set with recommended settings,6951024654157,1,1.42,233,232,14,6.008584,0.101429,6.094421,0,,"[{""action_type"":""link_click"",""value"":""13""},{""action_type"":""page_engagement"",""value"":""101""},{""action_type"":""post_engagement"",""value"":""101""},{""action_type"":""post_interaction_gross"",""value"":""6""},{""action_type"":""post"",""value"":""1""},{""action_type"":""onsite_conversion.post_save"",""value"":""1""},{""action_type"":""onsite_conversion.post_net_like"",""value"":""4""},{""action_type"":""onsite_conversion.post_net_save"",""value"":""1""},{""action_type"":""video_view"",""value"":""82""},{""action_type"":""post_reaction"",""value"":""4""}]","[{""action_type"":""video_view"",""value"":""0.017317""},{""action_type"":""link_click"",""value"":""0.109231""},{""action_type"":""post_interaction_gross"",""value"":""0.236667""},{""action_type"":""post_engagement"",""value"":""0.014059""},{""action_type"":""page_engagement"",""value"":""0.014059""}]",25-34,male,13.0,,,4.0,1.0,1.0,,,101.0,1.0,101.0,6.0,4.0,82.0,0.109231,,,,0.014059,0.014059,0.236667,0.017317
2026-03-09,2026-03-09,1379452680603809,TSSAds,6951024653957,1,6951024653757,New Traffic Ad set with recommended settings,6951024654157,1,0.03,5,5,1,20,0.03,6,0,,"[{""action_type"":""link_click"",""value"":""1""},{""action_type"":""page_engagement"",""value"":""3""},{""action_type"":""post_engagement"",""value"":""3""},{""action_type"":""video_view"",""value"":""2""}]","[{""action_type"":""video_view"",""value"":""0.015""},{""action_type"":""link_click"",""value"":""0.03""},{""action_type"":""post_engagement"",""value"":""0.01""},{""action_type"":""page_engagement"",""value"":""0.01""}]",25-34,unknown,1.0,,,,,,,,3.0,,3.0,,,2.0,0.03,,,,0.01,0.01,,0.015
2026-03-09,2026-03-09,1379452680603809,TSSAds,6951024653957,1,6951024653757,New Traffic Ad set with recommended settings,6951024654157,1,0.99,142,142,8,5.633803,0.12375,6.971831,0,,"[{""action_type"":""link_click"",""value"":""8""},{""action_type"":""page_engagement"",""value"":""75""},{""action_type"":""post_engagement"",""value"":""75""},{""action_type"":""post_interaction_gross"",""value"":""4""},{""action_type"":""post"",""value"":""1""},{""action_type"":""onsite_conversion.post_net_like"",""value"":""3""},{""action_type"":""video_view"",""value"":""63""},{""action_type"":""post_reaction"",""value"":""3""}]","[{""action_type"":""video_view"",""value"":""0.015714""},{""action_type"":""link_click"",""value"":""0.12375""},{""action_type"":""post_interaction_gross"",""value"":""0.2475""},{""action_type"":""post_engagement"",""value"":""0.0132""},{""action_type"":""page_engagement"",""value"":""0.0132""}]",35-44,female,8.0,,,3.0,,,,,75.0,1.0,75.0,4.0,3.0,63.0,0.12375,,,,0.0132,0.0132,0.2475,0.015714
2026-03-09,2026-03-09,1379452680603809,TSSAds,6951024653957,1,6951024653757,New Traffic Ad set with recommended settings,6951024654157,1,0.92,151,148,7,4.635762,0.131429,6.092715,0,,"[{""action_type"":""link_click"",""value"":""7""},{""action_type"":""page_engagement"",""value"":""83""},{""action_type"":""post_engagement"",""value"":""83""},{""action_type"":""post_interaction_gross"",""value"":""3""},{""action_type"":""post"",""value"":""1""},{""action_type"":""onsite_conversion.post_net_like"",""value"":""2""},{""action_type"":""video_view"",""value"":""73""},{""action_type"":""post_reaction"",""value"":""2""}]","[{""action_type"":""video_view"",""value"":""0.012603""},{""action_type"":""link_click"",""value"":""0.131429""},{""action_type"":""post_interaction_gross"",""value"":""0.306667""},{""action_type"":""post_engagement"",""value"":""0.011084""},{""action_type"":""page_engagement"",""value"":""0.011084""}]",35-44,male,7.0,,,2.0,,,,,83.0,1.0,83.0,3.0,2.0,73.0,0.131429,,,,0.011084,0.011084,0.306667,0.012603
2026-03-09,2026-03-09,1379452680603809,TSSAds,6951024653957,1,6951024653757,New Traffic Ad set with recommended settings,6951024654157,1,0.01,4,4,0,0,,2.5,0,,"[{""action_type"":""page_engagement"",""value"":""3""},{""action_type"":""post_engagement"",""value"":""3""},{""action_type"":""video_view"",""value"":""3""}]","[{""action_type"":""video_view"",""value"":""0.003333""},{""action_type"":""post_engagement"",""value"":""0.003333""},{""action_type"":""page_engagement"",""value"":""0.003333""}]",35-44,unknown,,,,,,,,,3.0,,3.0,,,3.0,,,,,0.003333,0.003333,,0.003333
2026-03-09,2026-03-09,1379452680603809,TSSAds,6951024653957,1,6951024653757,New Traffic Ad set with recommended settings,6951024654157,1,0.29,30,30,1,3.333333,0.29,9.666667,0,,"[{""action_type"":""link_click"",""value"":""1""},{""action_type"":""page_engagement"",""value"":""19""},{""action_type"":""post_engagement"",""value"":""19""},{""action_type"":""post_interaction_gross"",""value"":""1""},{""action_type"":""onsite_conversion.post_net_like"",""value"":""1""},{""action_type"":""video_view"",""value"":""17""},{""action_type"":""post_reaction"",""value"":""1""}]","[{""action_type"":""video_view"",""value"":""0.017059""},{""action_type"":""link_click"",""value"":""0.29""},{""action_type"":""post_interaction_gross"",""value"":""0.29""},{""action_type"":""post_engagement"",""value"":""0.015263""},{""action_type"":""page_engagement"",""value"":""0.015263""}]",45-54,female,1.0,,,1.0,,,,,19.0,,19.0,1.0,1.0,17.0,0.29,,,,0.015263,0.015263,0.29,0.017059
2026-03-09,2026-03-09,1379452680603809,TSSAds,6951024653957,1,6951024653757,New Traffic Ad set with recommended settings,6951024654157,1,0.39,40,40,1,2.5,0.39,9.75,0,,"[{""action_type"":""link_click"",""value"":""1""},{""action_type"":""page_engagement"",""value"":""28""},{""action_type"":""post_engagement"",""value"":""28""},{""action_type"":""post_interaction_gross"",""value"":""2""},{""action_type"":""onsite_conversion.post_net_like"",""value"":""2""},{""action_type"":""video_view"",""value"":""25""},{""action_type"":""post_reaction"",""value"":""2""}]","[{""action_type"":""video_view"",""value"":""0.0156""},{""action_type"":""link_click"",""value"":""0.39""},{""action_type"":""post_interaction_gross"",""value"":""0.195""},{""action_type"":""post_engagement"",""value"":""0.013929""},{""action_type"":""page_engagement"",""value"":""0.013929""}]",45-54,male,1.0,,,2.0,,,,,28.0,,28.0,2.0,2.0,25.0,0.39,,,,0.013929,0.013929,0.195,0.0156
2026-03-09,2026-03-09,1379452680603809,TSSAds,6951024653957,1,6951024653757,New Traffic Ad set with recommended settings,6951024654157,1,0,1,1,0,0,,0,0,,[],[],45-54,unknown,,,,,,,,,,,,,,,,,,,,,,
2026-03-09,2026-03-09,1379452680603809,TSSAds,6951024653957,1,6951024653757,New Traffic Ad set with recommended settings,6951024654157,1,0.2,16,16,2,12.5,0.1,12.5,0,,"[{""action_type"":""link_click"",""value"":""2""},{""action_type"":""page_engagement"",""value"":""15""},{""action_type"":""post_engagement"",""value"":""15""},{""action_type"":""post_interaction_gross"",""value"":""1""},{""action_type"":""onsite_conversion.post_net_like"",""value"":""1""},{""action_type"":""video_view"",""value"":""12""},{""action_type"":""post_reaction"",""value"":""1""}]","[{""action_type"":""video_view"",""value"":""0.016667""},{""action_type"":""link_click"",""value"":""0.1""},{""action_type"":""post_interaction_gross"",""value"":""0.2""},{""action_type"":""post_engagement"",""value"":""0.013333""},{""action_type"":""page_engagement"",""value"":""0.013333""}]",55-64,female,2.0,,,1.0,,,,,15.0,,15.0,1.0,1.0,12.0,0.1,,,,0.013333,0.013333,0.2,0.016667
2026-03-09,2026-03-09,1379452680603809,TSSAds,6951024653957,1,6951024653757,New Traffic Ad set with recommended settings,6951024654157,1,0.15,13,13,1,7.692308,0.15,11.538462,0,,"[{""action_type"":""link_click"",""value"":""1""},{""action_type"":""page_engagement"",""value"":""6""},{""action_type"":""post_engagement"",""value"":""6""},{""action_type"":""video_view"",""value"":""5""}]","[{""action_type"":""video_view"",""value"":""0.03""},{""action_type"":""link_click"",""value"":""0.15""},{""action_type"":""post_engagement"",""value"":""0.025""},{""action_type"":""page_engagement"",""value"":""0.025""}]",55-64,male,1.0,,,,,,,,6.0,,6.0,,,5.0,0.15,,,,0.025,0.025,,0.03
2026-03-09,2026-03-09,1379452680603809,TSSAds,6951024653957,1,6951024653757,New Traffic Ad set with recommended settings,6951024654157,1,0.02,6,6,0,0,,3.333333,0,,"[{""action_type"":""page_engagement"",""value"":""2""},{""action_type"":""post_engagement"",""value"":""2""},{""action_type"":""video_view"",""value"":""2""}]","[{""action_type"":""video_view"",""value"":""0.01""},{""action_type"":""post_engagement"",""value"":""0.01""},{""action_type"":""page_engagement"",""value"":""0.01""}]",65+,female,,,,,,,,,2.0,,2.0,,,2.0,,,,,0.01,0.01,,0.01
2026-03-09,2026-03-09,1379452680603809,TSSAds,6951024653957,1,6951024653757,New Traffic Ad set with recommended settings,6951024654157,1,0.08,10,10,0,0,,8,0,,"[{""action_type"":""page_engagement"",""value"":""4""},{""action_type"":""post_engagement"",""value"":""4""},{""action_type"":""video_view"",""value"":""4""}]","[{""action_type"":""video_view"",""value"":""0.02""},{""action_type"":""post_engagement"",""value"":""0.02""},{""action_type"":""page_engagement"",""value"":""0.02""}]",65+,male,,,,,,,,,4.0,,4.0,,,4.0,,,,,0.02,0.02,,0.02
2026-03-09,2026-03-09,1379452680603809,TSSAds,6951024653957,1,6953785406157,Test - New Traffic Ad set with recommended settings,6953785406357,1,0.32,68,68,2,2.941176,0.16,4.705882,0,,"[{""action_type"":""link_click"",""value"":""2""},{""action_type"":""page_engagement"",""value"":""17""},{""action_type"":""post_engagement"",""value"":""17""},{""action_type"":""post_interaction_gross"",""value"":""2""},{""action_type"":""onsite_conversion.post_net_like"",""value"":""2""},{""action_type"":""video_view"",""value"":""13""},{""action_type"":""post_reaction"",""value"":""2""}]","[{""action_type"":""video_view"",""value"":""0.024615""},{""action_type"":""link_click"",""value"":""0.16""},{""action_type"":""post_interaction_gross"",""value"":""0.16""},{""action_type"":""post_engagement"",""value"":""0.018824""},{""action_type"":""page_engagement"",""value"":""0.018824""}]",18-24,female,2.0,,,2.0,,,,,17.0,,17.0,2.0,2.0,13.0,0.16,,,,0.018824,0.018824,0.16,0.024615
2026-03-09,2026-03-09,1379452680603809,TSSAds,6951024653957,1,6953785406157,Test - New Traffic Ad set with recommended settings,6953785406357,1,0.17,51,51,1,1.960784,0.17,3.333333,0,,"[{""action_type"":""link_click"",""value"":""1""},{""action_type"":""page_engagement"",""value"":""17""},{""action_type"":""post_engagement"",""value"":""17""},{""action_type"":""video_view"",""value"":""16""}]","[{""action_type"":""video_view"",""value"":""0.010625""},{""action_type"":""link_click"",""value"":""0.17""},{""action_type"":""post_engagement"",""value"":""0.01""},{""action_type"":""page_engagement"",""value"":""0.01""}]",18-24,male,1.0,,,,,,,,17.0,,17.0,,,16.0,0.17,,,,0.01,0.01,,0.010625
2026-03-09,2026-03-09,1379452680603809,TSSAds,6951024653957,1,6953785406157,Test - New Traffic Ad set with recommended settings,6953785406357,1,0.02,6,5,0,0,,3.333333,0,,[],[],18-24,unknown,,,,,,,,,,,,,,,,,,,,,,
2026-03-09,2026-03-09,1379452680603809,TSSAds,6951024653957,1,6953785406157,Test - New Traffic Ad set with recommended settings,6953785406357,1,1.65,238,233,15,6.302521,0.11,6.932773,0,,"[{""action_type"":""link_click"",""value"":""15""},{""action_type"":""page_engagement"",""value"":""110""},{""action_type"":""post_engagement"",""value"":""110""},{""action_type"":""post_interaction_gross"",""value"":""3""},{""action_type"":""post"",""value"":""1""},{""action_type"":""onsite_conversion.post_net_like"",""value"":""2""},{""action_type"":""video_view"",""value"":""92""},{""action_type"":""post_reaction"",""value"":""2""}]","[{""action_type"":""video_view"",""value"":""0.017935""},{""action_type"":""link_click"",""value"":""0.11""},{""action_type"":""post_interaction_gross"",""value"":""0.55""},{""action_type"":""post_engagement"",""value"":""0.015""},{""action_type"":""page_engagement"",""value"":""0.015""}]",25-34,female,15.0,,,2.0,,,,,110.0,1.0,110.0,3.0,2.0,92.0,0.11,,,,0.015,0.015,0.55,0.017935
2026-03-09,2026-03-09,1379452680603809,TSSAds,6951024653957,1,6953785406157,Test - New Traffic Ad set with recommended settings,6953785406357,1,1.37,237,237,25,10.548523,0.0548,5.780591,0,,"[{""action_type"":""link_click"",""value"":""25""},{""action_type"":""page_engagement"",""value"":""138""},{""action_type"":""post_engagement"",""value"":""138""},{""action_type"":""post_interaction_gross"",""value"":""7""},{""action_type"":""post"",""value"":""1""},{""action_type"":""onsite_conversion.post_net_like"",""value"":""6""},{""action_type"":""video_view"",""value"":""106""},{""action_type"":""post_reaction"",""value"":""6""}]","[{""action_type"":""video_view"",""value"":""0.012925""},{""action_type"":""link_click"",""value"":""0.0548""},{""action_type"":""post_interaction_gross"",""value"":""0.195714""},{""action_type"":""post_engagement"",""value"":""0.009928""},{""action_type"":""page_engagement"",""value"":""0.009928""}]",25-34,male,25.0,,,6.0,,,,,138.0,1.0,138.0,7.0,6.0,106.0,0.0548,,,,0.009928,0.009928,0.195714,0.012925
2026-03-09,2026-03-09,1379452680603809,TSSAds,6951024653957,1,6953785406157,Test - New Traffic Ad set with recommended settings,6953785406357,1,0.01,2,2,0,0,,5,0,,"[{""action_type"":""page_engagement"",""value"":""2""},{""action_type"":""post_engagement"",""value"":""2""},{""action_type"":""video_view"",""value"":""2""}]","[{""action_type"":""video_view"",""value"":""0.005""},{""action_type"":""post_engagement"",""value"":""0.005""},{""action_type"":""page_engagement"",""value"":""0.005""}]",25-34,unknown,,,,,,,,,2.0,,2.0,,,2.0,,,,,0.005,0.005,,0.005
2026-03-09,2026-03-09,1379452680603809,TSSAds,6951024653957,1,6953785406157,Test - New Traffic Ad set with recommended settings,6953785406357,1,0.83,133,133,7,5.263158,0.118571,6.240602,0,,"[{""action_type"":""link_click"",""value"":""7""},{""action_type"":""page_engagement"",""value"":""56""},{""action_type"":""post_engagement"",""value"":""56""},{""action_type"":""video_view"",""value"":""49""}]","[{""action_type"":""video_view"",""value"":""0.016939""},{""action_type"":""link_click"",""value"":""0.118571""},{""action_type"":""post_engagement"",""value"":""0.014821""},{""action_type"":""page_engagement"",""value"":""0.014821""}]",35-44,female,7.0,,,,,,,,56.0,,56.0,,,49.0,0.118571,,,,0.014821,0.014821,,0.016939
2026-03-09,2026-03-09,1379452680603809,TSSAds,6951024653957,1,6953785406157,Test - New Traffic Ad set with recommended settings,6953785406357,1,1.24,175,175,18,10.285714,0.068889,7.085714,0,,"[{""action_type"":""link_click"",""value"":""18""},{""action_type"":""page_engagement"",""value"":""117""},{""action_type"":""onsite_conversion.post_unlike"",""value"":""1""},{""action_type"":""post_engagement"",""value"":""117""},{""action_type"":""post_interaction_gross"",""value"":""11""},{""action_type"":""onsite_conversion.post_save"",""value"":""3""},{""action_type"":""onsite_conversion.post_net_like"",""value"":""7""},{""action_type"":""onsite_conversion.post_net_save"",""value"":""3""},{""action_type"":""video_view"",""value"":""88""},{""action_type"":""post_reaction"",""value"":""8""}]","[{""action_type"":""video_view"",""value"":""0.014091""},{""action_type"":""link_click"",""value"":""0.068889""},{""action_type"":""post_interaction_gross"",""value"":""0.112727""},{""action_type"":""post_engagement"",""value"":""0.010598""},{""action_type"":""page_engagement"",""value"":""0.010598""}]",35-44,male,18.0,,,7.0,3.0,3.0,1.0,,117.0,,117.0,11.0,8.0,88.0,0.068889,,,,0.010598,0.010598,0.112727,0.014091
2026-03-09,2026-03-09,1379452680603809,TSSAds,6951024653957,1,6953785406157,Test - New Traffic Ad set with recommended settings,6953785406357,1,0.02,2,2,1,50,0.02,10,0,,"[{""action_type"":""link_click"",""value"":""1""},{""action_type"":""page_engagement"",""value"":""3""},{""action_type"":""post_engagement"",""value"":""3""},{""action_type"":""video_view"",""value"":""2""}]","[{""action_type"":""video_view"",""value"":""0.01""},{""action_type"":""link_click"",""value"":""0.02""},{""action_type"":""post_engagement"",""value"":""0.006667""},{""action_type"":""page_engagement"",""value"":""0.006667""}]",35-44,unknown,1.0,,,,,,,,3.0,,3.0,,,2.0,0.02,,,,0.006667,0.006667,,0.01
2026-03-09,2026-03-09,1379452680603809,TSSAds,6951024653957,1,6953785406157,Test - New Traffic Ad set with recommended settings,6953785406357,1,0.32,34,34,1,2.941176,0.32,9.411765,0,,"[{""action_type"":""link_click"",""value"":""1""},{""action_type"":""page_engagement"",""value"":""18""},{""action_type"":""post_engagement"",""value"":""18""},{""action_type"":""video_view"",""value"":""17""}]","[{""action_type"":""video_view"",""value"":""0.018824""},{""action_type"":""link_click"",""value"":""0.32""},{""action_type"":""post_engagement"",""value"":""0.017778""},{""action_type"":""page_engagement"",""value"":""0.017778""}]",45-54,female,1.0,,,,,,,,18.0,,18.0,,,17.0,0.32,,,,0.017778,0.017778,,0.018824
2026-03-09,2026-03-09,1379452680603809,TSSAds,6951024653957,1,6953785406157,Test - New Traffic Ad set with recommended settings,6953785406357,1,0.36,52,51,5,9.615385,0.072,6.923077,0,,"[{""action_type"":""link_click"",""value"":""5""},{""action_type"":""page_engagement"",""value"":""34""},{""action_type"":""post_engagement"",""value"":""34""},{""action_type"":""post_interaction_gross"",""value"":""5""},{""action_type"":""post"",""value"":""2""},{""action_type"":""onsite_conversion.post_net_like"",""value"":""3""},{""action_type"":""video_view"",""value"":""24""},{""action_type"":""post_reaction"",""value"":""3""}]","[{""action_type"":""video_view"",""value"":""0.015""},{""action_type"":""link_click"",""value"":""0.072""},{""action_type"":""post_interaction_gross"",""value"":""0.072""},{""action_type"":""post_engagement"",""value"":""0.010588""},{""action_type"":""page_engagement"",""value"":""0.010588""}]",45-54,male,5.0,,,3.0,,,,,34.0,2.0,34.0,5.0,3.0,24.0,0.072,,,,0.010588,0.010588,0.072,0.015
2026-03-09,2026-03-09,1379452680603809,TSSAds,6951024653957,1,6953785406157,Test - New Traffic Ad set with recommended settings,6953785406357,1,0.01,2,2,0,0,,5,0,,"[{""action_type"":""page_engagement"",""value"":""1""},{""action_type"":""post_engagement"",""value"":""1""},{""action_type"":""video_view"",""value"":""1""}]","[{""action_type"":""video_view"",""value"":""0.01""},{""action_type"":""post_engagement"",""value"":""0.01""},{""action_type"":""page_engagement"",""value"":""0.01""}]",45-54,unknown,,,,,,,,,1.0,,1.0,,,1.0,,,,,0.01,0.01,,0.01
2026-03-09,2026-03-09,1379452680603809,TSSAds,6951024653957,1,6953785406157,Test - New Traffic Ad set with recommended settings,6953785406357,1,0.14,13,13,1,7.692308,0.14,10.769231,0,,"[{""action_type"":""link_click"",""value"":""1""},{""action_type"":""page_engagement"",""value"":""12""},{""action_type"":""post_engagement"",""value"":""12""},{""action_type"":""video_view"",""value"":""11""}]","[{""action_type"":""video_view"",""value"":""0.012727""},{""action_type"":""link_click"",""value"":""0.14""},{""action_type"":""post_engagement"",""value"":""0.011667""},{""action_type"":""page_engagement"",""value"":""0.011667""}]",55-64,female,1.0,,,,,,,,12.0,,12.0,,,11.0,0.14,,,,0.011667,0.011667,,0.012727
2026-03-09,2026-03-09,1379452680603809,TSSAds,6951024653957,1,6953785406157,Test - New Traffic Ad set with recommended settings,6953785406357,1,0.06,11,11,1,9.090909,0.06,5.454545,0,,"[{""action_type"":""link_click"",""value"":""1""},{""action_type"":""page_engagement"",""value"":""8""},{""action_type"":""post_engagement"",""value"":""8""},{""action_type"":""video_view"",""value"":""7""}]","[{""action_type"":""video_view"",""value"":""0.008571""},{""action_type"":""link_click"",""value"":""0.06""},{""action_type"":""post_engagement"",""value"":""0.0075""},{""action_type"":""page_engagement"",""value"":""0.0075""}]",55-64,male,1.0,,,,,,,,8.0,,8.0,,,7.0,0.06,,,,0.0075,0.0075,,0.008571
2026-03-09,2026-03-09,1379452680603809,TSSAds,6951024653957,1,6953785406157,Test - New Traffic Ad set with recommended settings,6953785406357,1,0.01,1,1,0,0,,10,0,,[],[],55-64,unknown,,,,,,,,,,,,,,,,,,,,,,
2026-03-09,2026-03-09,1379452680603809,TSSAds,6951024653957,1,6953785406157,Test - New Traffic Ad set with recommended settings,6953785406357,1,0.08,6,6,0,0,,13.333333,0,,"[{""action_type"":""page_engagement"",""value"":""5""},{""action_type"":""post_engagement"",""value"":""5""},{""action_type"":""post_interaction_gross"",""value"":""1""},{""action_type"":""onsite_conversion.post_net_like"",""value"":""1""},{""action_type"":""video_view"",""value"":""4""},{""action_type"":""post_reaction"",""value"":""1""}]","[{""action_type"":""video_view"",""value"":""0.02""},{""action_type"":""post_interaction_gross"",""value"":""0.08""},{""action_type"":""post_engagement"",""value"":""0.016""},{""action_type"":""page_engagement"",""value"":""0.016""}]",65+,female,,,,1.0,,,,,5.0,,5.0,1.0,1.0,4.0,,,,,0.016,0.016,0.08,0.02
2026-03-09,2026-03-09,1379452680603809,TSSAds,6951024653957,1,6953785406157,Test - New Traffic Ad set with recommended settings,6953785406357,1,0.04,8,8,2,25,0.02,5,0,,"[{""action_type"":""link_click"",""value"":""2""},{""action_type"":""page_engagement"",""value"":""4""},{""action_type"":""post_engagement"",""value"":""4""},{""action_type"":""video_view"",""value"":""2""}]","[{""action_type"":""video_view"",""value"":""0.02""},{""action_type"":""link_click"",""value"":""0.02""},{""action_type"":""post_engagement"",""value"":""0.01""},{""action_type"":""page_engagement"",""value"":""0.01""}]",65+,male,2.0,,,,,,,,4.0,,4.0,,,2.0,0.02,,,,0.01,0.01,,0.02
2026-03-09,2026-03-09,1379452680603809,TSSAds,6953786714157,2,6953786714757,New Traffic Ad set with recommended settings,6953786714357,1,0.25,44,44,0,0,,5.681818,0,,"[{""action_type"":""page_engagement"",""value"":""17""},{""action_type"":""post_engagement"",""value"":""17""},{""action_type"":""post_interaction_gross"",""value"":""1""},{""action_type"":""post"",""value"":""1""},{""action_type"":""video_view"",""value"":""16""}]","[{""action_type"":""video_view"",""value"":""0.015625""},{""action_type"":""post_interaction_gross"",""value"":""0.25""},{""action_type"":""post_engagement"",""value"":""0.014706""},{""action_type"":""page_engagement"",""value"":""0.014706""}]",18-24,female,,,,,,,,,17.0,1.0,17.0,1.0,,16.0,,,,,0.014706,0.014706,0.25,0.015625
